symbol,date,open,high,low,close,adjusted Close,volume
^IXIC,"Oct 01, 2019","8,026.83","8,062.50","7,906.29","7,908.68","7,908.68","2,243,650,000"
^IXIC,"Sep 30, 2019","7,964.09","8,012.16","7,949.63","7,999.34","7,999.34","1,805,820,000"
^IXIC,"Sep 27, 2019","8,047.11","8,051.83","7,890.28","7,939.63","7,939.63","2,037,720,000"
^IXIC,"Sep 26, 2019","8,070.12","8,072.11","7,991.02","8,030.66","8,030.66","1,832,800,000"
^IXIC,"Sep 25, 2019","7,990.66","8,095.00","7,935.57","8,077.38","8,077.38","2,015,270,000"
^IXIC,"Sep 24, 2019","8,147.23","8,158.83","7,969.65","7,993.63","7,993.63","2,302,600,000"
^IXIC,"Sep 23, 2019","8,106.49","8,135.81","8,085.34","8,112.46","8,112.46","1,780,160,000"
^IXIC,"Sep 20, 2019","8,184.88","8,202.82","8,086.16","8,117.67","8,117.67","3,359,380,000"
^IXIC,"Sep 19, 2019","8,193.59","8,237.43","8,174.32","8,182.88","8,182.88","1,792,700,000"
^IXIC,"Sep 18, 2019","8,174.62","8,179.87","8,086.22","8,177.39","8,177.39","2,034,880,000"
^IXIC,"Sep 17, 2019","8,148.65","8,188.23","8,139.82","8,186.02","8,186.02","1,850,340,000"
^IXIC,"Sep 16, 2019","8,121.64","8,165.33","8,121.25","8,153.54","8,153.54","1,869,220,000"
^IXIC,"Sep 13, 2019","8,190.57","8,210.20","8,165.47","8,176.71","8,176.71","1,976,770,000"
^IXIC,"Sep 12, 2019","8,206.58","8,243.80","8,176.73","8,194.47","8,194.47","2,159,260,000"
^IXIC,"Sep 11, 2019","8,091.68","8,169.68","8,081.56","8,169.68","8,169.68","2,310,440,000"
^IXIC,"Sep 10, 2019","8,049.98","8,086.53","8,001.68","8,084.16","8,084.16","2,362,860,000"
^IXIC,"Sep 09, 2019","8,130.91","8,131.66","8,052.34","8,087.44","8,087.44","2,172,240,000"
^IXIC,"Sep 06, 2019","8,125.58","8,134.39","8,098.52","8,103.07","8,103.07","1,876,380,000"
^IXIC,"Sep 05, 2019","8,061.29","8,134.42","8,061.29","8,116.83","8,116.83","2,096,300,000"
^IXIC,"Sep 04, 2019","7,949.81","7,981.41","7,928.94","7,976.88","7,976.88","1,891,300,000"
^IXIC,"Sep 03, 2019","7,906.44","7,940.37","7,847.32","7,874.16","7,874.16","1,936,210,000"
^IXIC,"Aug 30, 2019","8,015.16","8,017.91","7,914.74","7,962.88","7,962.88","1,665,840,000"
^IXIC,"Aug 29, 2019","7,945.78","7,992.29","7,925.83","7,973.39","7,973.39","1,700,840,000"
^IXIC,"Aug 28, 2019","7,798.35","7,866.87","7,766.67","7,856.88","7,856.88","1,656,930,000"
^IXIC,"Aug 27, 2019","7,908.78","7,916.83","7,795.18","7,826.95","7,826.95","1,913,760,000"
^IXIC,"Aug 26, 2019","7,829.58","7,856.04","7,789.05","7,853.74","7,853.74","1,688,860,000"
^IXIC,"Aug 23, 2019","7,943.65","8,005.34","7,730.77","7,751.77","7,751.77","2,207,070,000"
^IXIC,"Aug 22, 2019","8,038.79","8,048.58","7,937.12","7,991.39","7,991.39","1,777,630,000"
^IXIC,"Aug 21, 2019","8,017.07","8,036.94","7,998.50","8,020.21","8,020.21","1,716,370,000"
^IXIC,"Aug 20, 2019","7,989.36","8,010.58","7,948.09","7,948.56","7,948.56","1,747,580,000"
^IXIC,"Aug 19, 2019","8,006.18","8,026.75","7,895.99","8,002.81","8,002.81","1,934,980,000"
^IXIC,"Aug 16, 2019","7,828.35","7,907.52","7,828.35","7,895.99","7,895.99","1,995,130,000"
^IXIC,"Aug 15, 2019","7,790.20","7,805.93","7,716.55","7,766.62","7,766.62","2,182,590,000"
^IXIC,"Aug 14, 2019","7,877.33","7,900.28","7,762.87","7,773.94","7,773.94","2,522,870,000"
^IXIC,"Aug 13, 2019","7,852.37","8,065.24","7,851.58","8,016.36","8,016.36","2,346,980,000"
^IXIC,"Aug 12, 2019","7,907.49","7,924.99","7,833.79","7,863.41","7,863.41","2,056,360,000"
symbol,date,open,high,low,close,adjusted_close,volume
^IXIC,"Aug 08, 2019","7,921.59","8,041.12","7,896.15","8,039.16","8,039.16","2,415,670,000"
^IXIC,"Aug 07, 2019","7,747.27","7,881.38","7,702.42","7,862.83","7,862.83","2,453,230,000"
^IXIC,"Aug 06, 2019","7,804.51","7,845.01","7,739.57","7,833.27","7,833.27","2,201,610,000"
^IXIC,"Aug 05, 2019","7,823.33","7,836.45","7,662.90","7,726.04","7,726.04","2,636,740,000"
^IXIC,"Aug 02, 2019","8,056.42","8,068.80","7,953.67","8,004.07","8,004.07","2,252,550,000"
^IXIC,"Aug 01, 2019","8,190.56","8,311.04","8,080.52","8,111.12","8,111.12","2,792,650,000"
^IXIC,"Jul 31, 2019","8,290.80","8,299.83","8,110.02","8,175.42","8,175.42","2,667,060,000"
^IXIC,"Jul 30, 2019","8,231.77","8,295.46","8,228.02","8,273.61","8,273.61","1,884,300,000"
^IXIC,"Jul 29, 2019","8,325.10","8,325.28","8,247.37","8,293.33","8,293.33","1,874,780,000"
^IXIC,"Jul 26, 2019","8,294.30","8,339.64","8,291.12","8,330.21","8,330.21","1,954,350,000"
^IXIC,"Jul 25, 2019","8,294.68","8,295.95","8,233.40","8,238.54","8,238.54","2,023,130,000"
^IXIC,"Jul 24, 2019","8,227.36","8,321.81","8,226.50","8,321.50","8,321.50","1,947,550,000"
^IXIC,"Jul 23, 2019","8,242.50","8,251.83","8,193.89","8,251.40","8,251.40","1,832,220,000"
^IXIC,"Jul 22, 2019","8,171.99","8,218.42","8,171.54","8,204.14","8,204.14","1,845,770,000"
^IXIC,"Jul 19, 2019","8,241.34","8,245.78","8,144.63","8,146.49","8,146.49","1,878,730,000"
^IXIC,"Jul 18, 2019","8,151.76","8,215.58","8,135.12","8,207.24","8,207.24","2,016,310,000"
^IXIC,"Jul 17, 2019","8,224.00","8,230.67","8,184.66","8,185.21","8,185.21","1,846,960,000"
^IXIC,"Jul 16, 2019","8,251.66","8,259.75","8,204.23","8,222.80","8,222.80","1,933,960,000"
^IXIC,"Jul 15, 2019","8,263.18","8,264.78","8,236.27","8,258.19","8,258.19","1,783,980,000"
^IXIC,"Jul 12, 2019","8,209.20","8,245.66","8,201.52","8,244.14","8,244.14","1,824,870,000"
^IXIC,"Jul 11, 2019","8,219.28","8,226.18","8,171.63","8,196.04","8,196.04","1,966,970,000"
^IXIC,"Jul 10, 2019","8,183.19","8,228.60","8,160.56","8,202.53","8,202.53","2,060,510,000"
^IXIC,"Jul 09, 2019","8,061.41","8,146.98","8,061.32","8,141.73","8,141.73","1,866,770,000"
^IXIC,"Jul 08, 2019","8,112.91","8,161.79","8,078.39","8,098.38","8,098.38","177,320,000"
^IXIC,"Jul 05, 2019","8,123.28","8,171.97","8,093.66","8,161.79","8,161.79","149,410,000"
^IXIC,"Jul 03, 2019","8,129.57","8,170.23","8,122.34","8,170.23","8,170.23","1,548,190,000"
^IXIC,"Jul 02, 2019","8,086.65","8,109.37","8,063.11","8,109.09","8,109.09","1,946,320,000"
^IXIC,"Jul 01, 2019","8,145.85","8,150.45","8,059.29","8,091.16","8,091.16","2,208,900,000"
^IXIC,"Jun 28, 2019","7,988.76","8,010.15","7,961.46","8,006.24","8,006.24","4,078,990,000"
^IXIC,"Jun 27, 2019","7,939.36","7,976.58","7,935.47","7,967.76","7,967.76","2,023,120,000"
^IXIC,"Jun 26, 2019","7,933.92","7,974.28","7,903.07","7,909.97","7,909.97","2,104,750,000"
^IXIC,"Jun 25, 2019","8,005.27","8,007.31","7,879.15","7,884.72","7,884.72","2,127,310,000"
^IXIC,"Jun 24, 2019","8,040.58","8,047.56","8,004.63","8,005.70","8,005.70","2,070,370,000"
^IXIC,"Jun 21, 2019","8,028.69","8,073.02","8,011.20","8,031.71","8,031.71","2,894,340,000"
^IXIC,"Jun 20, 2019","8,087.45","8,088.88","7,996.87","8,051.34","8,051.34","2,053,530,000"
^IXIC,"Jun 19, 2019","7,970.26","7,998.59","7,930.38","7,987.32","7,987.32","2,014,080,000"
^IXIC,"Jun 18, 2019","7,920.98","8,005.21","7,911.67","7,953.88","7,953.88","2,244,920,000"
^IXIC,"Jun 17, 2019","7,819.43","7,865.98","7,812.61","7,845.02","7,845.02","1,935,290,000"
^IXIC,"Jun 14, 2019","7,807.19","7,819.21","7,778.12","7,796.66","7,796.66","1,804,340,000"
^IXIC,"Jun 13, 2019","7,822.56","7,848.36","7,813.60","7,837.13","7,837.13","1,838,930,000"
^IXIC,"Jun 12, 2019","7,803.13","7,819.16","7,773.97","7,792.72","7,792.72","1,952,790,000"
^IXIC,"Jun 11, 2019","7,901.04","7,909.99","7,798.63","7,822.57","7,822.57","2,114,680,000"
^IXIC,"Jun 10, 2019","7,798.87","7,895.44","7,795.76","7,823.17","7,823.17","2,049,370,000"
^IXIC,"Jun 07, 2019","7,652.97","7,767.02","7,647.91","7,742.10","7,742.10","2,066,020,000"
^IXIC,"Jun 06, 2019","7,582.24","7,634.12","7,546.22","7,615.55","7,615.55","2,070,940,000"
^IXIC,"Jun 05, 2019","7,585.68","7,589.47","7,498.17","7,575.48","7,575.48","2,115,570,000"
^IXIC,"Jun 04, 2019","7,413.94","7,529.50","7,385.02","7,527.12","7,527.12","2,369,150,000"
^IXIC,"Jun 03, 2019","7,441.21","7,457.66","7,292.22","7,333.02","7,333.02","2,576,920,000"
^IXIC,"May 31, 2019","7,470.95","7,506.86","7,448.23","7,453.15","7,453.15","2,236,940,000"
^IXIC,"May 30, 2019","7,565.46","7,595.90","7,527.66","7,567.72","7,567.72","1,872,000,000"
^IXIC,"May 29, 2019","7,553.02","7,581.11","7,503.94","7,547.31","7,547.31","2,278,790,000"
^IXIC,"May 28, 2019","7,655.66","7,693.74","7,603.76","7,607.35","7,607.35","2,352,670,000"
^IXIC,"May 24, 2019","7,675.57","7,694.15","7,631.25","7,637.01","7,637.01","1,682,920,000"
^IXIC,"May 23, 2019","7,660.72","7,665.15","7,585.32","7,628.28","7,628.28","2,243,420,000"
^IXIC,"May 22, 2019","7,749.80","7,786.33","7,738.35","7,750.84","7,750.84","1,881,830,000"
^IXIC,"May 21, 2019","7,765.57","7,804.44","7,752.92","7,785.72","7,785.72","1,993,210,000"
^IXIC,"May 20, 2019","7,714.06","7,747.27","7,678.35","7,702.38","7,702.38","2,122,410,000"
^IXIC,"May 17, 2019","7,829.03","7,918.71","7,810.35","7,816.28","7,816.28","2,134,120,000"
^IXIC,"May 16, 2019","7,832.58","7,946.23","7,826.67","7,898.05","7,898.05","2,163,120,000"
^IXIC,"May 15, 2019","7,682.80","7,838.72","7,682.24","7,822.15","7,822.15","2,001,530,000"
^IXIC,"May 14, 2019","7,689.66","7,776.20","7,665.30","7,734.49","7,734.49","2,084,850,000"
^IXIC,"May 13, 2019","7,720.07","7,760.83","7,627.22","7,647.02","7,647.02","2,478,860,000"
^IXIC,"May 10, 2019","7,881.31","7,949.34","7,759.34","7,916.94","7,916.94","2,387,720,000"
^IXIC,"May 09, 2019","7,853.21","7,929.78","7,796.16","7,910.59","7,910.59","2,520,770,000"
^IXIC,"May 08, 2019","7,946.24","8,004.49","7,923.35","7,943.32","7,943.32","2,175,100,000"
^IXIC,"May 07, 2019","8,043.52","8,070.97","7,899.02","7,963.76","7,963.76","2,376,660,000"
^IXIC,"May 06, 2019","7,981.85","8,135.54","7,981.85","8,123.29","8,123.29","1,966,120,000"
^IXIC,"May 03, 2019","8,092.88","8,164.71","8,084.80","8,164.00","8,164.00","2,046,040,000"
^IXIC,"May 02, 2019","8,046.48","8,094.06","7,976.77","8,036.77","8,036.77","2,158,600,000"
^IXIC,"May 01, 2019","8,132.93","8,146.00","8,048.23","8,049.64","8,049.64","2,247,420,000"
^IXIC,"Apr 30, 2019","8,104.91","8,124.61","8,050.55","8,095.39","8,095.39","2,115,770,000"
^IXIC,"Apr 29, 2019","8,147.65","8,176.08","8,136.41","8,161.85","8,161.85","1,761,110,000"
^IXIC,"Apr 26, 2019","8,100.28","8,146.42","8,060.89","8,146.40","8,146.40","1,971,270,000"
^IXIC,"Apr 25, 2019","8,150.85","8,151.84","8,075.41","8,118.68","8,118.68","2,063,270,000"
^IXIC,"Apr 24, 2019","8,122.88","8,139.55","8,101.70","8,102.01","8,102.01","2,022,490,000"
^IXIC,"Apr 23, 2019","8,026.75","8,128.87","8,023.81","8,120.82","8,120.82","2,075,070,000"
^IXIC,"Apr 22, 2019","7,969.37","8,017.15","7,965.90","8,015.27","8,015.27","1,776,060,000"
^IXIC,"Apr 18, 2019","7,998.45","8,002.31","7,950.97","7,998.06","7,998.06","2,089,360,000"
^IXIC,"Apr 17, 2019","8,044.97","8,052.40","7,973.38","7,996.08","7,996.08","2,290,690,000"
^IXIC,"Apr 16, 2019","8,000.57","8,017.56","7,978.81","8,000.23","8,000.23","2,095,330,000"
^IXIC,"Apr 15, 2019","7,987.16","7,993.33","7,933.57","7,976.01","7,976.01","1,816,920,000"
^IXIC,"Apr 12, 2019","7,984.15","7,992.09","7,952.61","7,984.16","7,984.16","1,955,290,000"
^IXIC,"Apr 11, 2019","7,975.20","7,975.20","7,933.41","7,947.36","7,947.36","1,956,840,000"
^IXIC,"Apr 10, 2019","7,922.73","7,965.33","7,916.90","7,964.24","7,964.24","1,998,280,000"
^IXIC,"Apr 09, 2019","7,924.77","7,945.55","7,897.61","7,909.28","7,909.28","2,067,570,000"
^IXIC,"Apr 08, 2019","7,924.89","7,955.90","7,891.85","7,953.88","7,953.88","2,069,190,000"
^IXIC,"Apr 05, 2019","7,914.51","7,940.45","7,909.14","7,938.69","7,938.69","2,148,730,000"
^IXIC,"Apr 04, 2019","7,894.26","7,917.65","7,844.96","7,891.78","7,891.78","2,094,200,000"
^IXIC,"Apr 03, 2019","7,891.18","7,938.26","7,870.90","7,895.55","7,895.55","2,487,210,000"
^IXIC,"Apr 02, 2019","7,824.61","7,854.92","7,811.28","7,848.69","7,848.69","2,110,100,000"
^IXIC,"Apr 01, 2019","7,800.24","7,831.45","7,777.09","7,828.91","7,828.91","2,198,050,000"
^IXIC,"Mar 29, 2019","7,726.71","7,733.62","7,688.51","7,729.32","7,729.32","2,233,470,000"
^IXIC,"Mar 28, 2019","7,660.07","7,689.16","7,619.82","7,669.17","7,669.17","1,902,060,000"
^IXIC,"Mar 27, 2019","7,702.05","7,712.84","7,582.09","7,643.38","7,643.38","2,221,650,000"
^IXIC,"Mar 26, 2019","7,700.00","7,738.17","7,649.21","7,691.52","7,691.52","2,068,900,000"
^IXIC,"Mar 25, 2019","7,618.98","7,662.38","7,579.29","7,637.54","7,637.54","2,130,230,000"
^IXIC,"Mar 22, 2019","7,800.25","7,817.83","7,642.57","7,642.67","7,642.67","2,490,730,000"
symbol,date,open,high,low,close,adjusted_close,volume
^IXIC,"Mar 20, 2019","7,721.95","7,779.24","7,674.04","7,728.97","7,728.97","2,424,400,000"
^IXIC,"Mar 19, 2019","7,747.40","7,767.89","7,699.15","7,723.95","7,723.95","2,433,160,000"
^IXIC,"Mar 18, 2019","7,696.38","7,737.67","7,677.74","7,714.48","7,714.48","2,274,490,000"
^IXIC,"Mar 15, 2019","7,658.41","7,714.96","7,652.04","7,688.53","7,688.53","3,447,190,000"
^IXIC,"Mar 14, 2019","7,644.79","7,653.10","7,627.02","7,630.91","7,630.91","2,176,510,000"
^IXIC,"Mar 13, 2019","7,621.38","7,677.07","7,619.46","7,643.41","7,643.41","2,366,350,000"
^IXIC,"Mar 12, 2019","7,571.85","7,611.13","7,560.46","7,591.03","7,591.03","2,161,400,000"
^IXIC,"Mar 11, 2019","7,442.56","7,558.23","7,442.40","7,558.06","7,558.06","2,226,950,000"
^IXIC,"Mar 08, 2019","7,334.35","7,411.52","7,332.92","7,408.14","7,408.14","2,245,430,000"
^IXIC,"Mar 07, 2019","7,483.79","7,489.08","7,397.19","7,421.46","7,421.46","2,440,840,000"
^IXIC,"Mar 06, 2019","7,575.38","7,579.02","7,499.87","7,505.92","7,505.92","2,242,810,000"
^IXIC,"Mar 05, 2019","7,582.29","7,598.66","7,543.54","7,576.36","7,576.36","2,142,610,000"
^IXIC,"Mar 04, 2019","7,636.62","7,643.66","7,501.56","7,577.57","7,577.57","2,569,590,000"
^IXIC,"Mar 01, 2019","7,587.45","7,603.04","7,540.75","7,595.35","7,595.35","2,463,190,000"
^IXIC,"Feb 28, 2019","7,533.31","7,561.90","7,516.48","7,532.53","7,532.53","2,647,080,000"
^IXIC,"Feb 27, 2019","7,526.42","7,562.29","7,485.39","7,554.51","7,554.51","2,423,360,000"
^IXIC,"Feb 26, 2019","7,535.29","7,573.22","7,524.31","7,549.30","7,549.30","2,257,710,000"
^IXIC,"Feb 25, 2019","7,585.30","7,602.69","7,551.61","7,554.46","7,554.46","2,363,140,000"
^IXIC,"Feb 22, 2019","7,481.63","7,527.54","7,479.01","7,527.54","7,527.54","2,417,680,000"
^IXIC,"Feb 21, 2019","7,475.41","7,485.75","7,430.89","7,459.71","7,459.71","2,119,080,000"
^IXIC,"Feb 20, 2019","7,490.31","7,513.70","7,455.25","7,489.07","7,489.07","2,181,760,000"
^IXIC,"Feb 19, 2019","7,450.75","7,507.79","7,450.27","7,486.77","7,486.77","2,120,790,000"
^IXIC,"Feb 15, 2019","7,468.57","7,477.28","7,440.26","7,472.41","7,472.41","2,257,750,000"
^IXIC,"Feb 14, 2019","7,390.25","7,454.42","7,375.71","7,426.95","7,426.95","2,103,370,000"
^IXIC,"Feb 13, 2019","7,437.46","7,461.66","7,413.84","7,420.38","7,420.38","2,093,800,000"
^IXIC,"Feb 12, 2019","7,358.85","7,419.43","7,349.80","7,414.62","7,414.62","2,124,330,000"
^IXIC,"Feb 11, 2019","7,327.37","7,343.56","7,290.03","7,307.90","7,307.90","1,897,800,000"
^IXIC,"Feb 08, 2019","7,232.30","7,299.44","7,225.14","7,298.20","7,298.20","2,086,260,000"
^IXIC,"Feb 07, 2019","7,316.50","7,336.74","7,235.05","7,288.35","7,288.35","2,295,080,000"
^IXIC,"Feb 06, 2019","7,400.44","7,410.77","7,346.72","7,375.28","7,375.28","2,167,130,000"
^IXIC,"Feb 05, 2019","7,356.34","7,408.68","7,355.36","7,402.08","7,402.08","2,265,520,000"
^IXIC,"Feb 04, 2019","7,266.28","7,348.23","7,261.07","7,347.54","7,347.54","2,099,470,000"
^IXIC,"Feb 01, 2019","7,256.37","7,299.94","7,243.41","7,263.87","7,263.87","2,383,430,000"
^IXIC,"Jan 31, 2019","7,208.17","7,303.12","7,205.95","7,281.74","7,281.74","2,918,710,000"
^IXIC,"Jan 30, 2019","7,094.79","7,201.31","7,065.57","7,183.08","7,183.08","2,544,050,000"
^IXIC,"Jan 29, 2019","7,087.49","7,092.29","7,011.47","7,028.29","7,028.29","2,089,690,000"
^IXIC,"Jan 28, 2019","7,075.01","7,086.30","7,034.25","7,085.68","7,085.68","2,435,480,000"
^IXIC,"Jan 25, 2019","7,128.18","7,174.56","7,111.09","7,164.86","7,164.86","2,440,840,000"
^IXIC,"Jan 24, 2019","7,042.25","7,078.96","7,029.95","7,073.46","7,073.46","2,400,290,000"
^IXIC,"Jan 23, 2019","7,061.65","7,084.85","6,953.23","7,025.77","7,025.77","2,274,420,000"
^IXIC,"Jan 22, 2019","7,109.57","7,110.16","6,979.81","7,020.36","7,020.36","2,380,950,000"
^IXIC,"Jan 18, 2019","7,134.10","7,185.38","7,096.62","7,157.23","7,157.23","2,451,240,000"
^IXIC,"Jan 17, 2019","7,010.13","7,113.95","7,003.62","7,084.46","7,084.46","2,128,840,000"
^IXIC,"Jan 16, 2019","7,033.75","7,079.63","7,028.12","7,034.69","7,034.69","2,149,580,000"
^IXIC,"Jan 15, 2019","6,931.39","7,025.85","6,928.12","7,023.83","7,023.83","2,038,090,000"
^IXIC,"Jan 14, 2019","6,908.03","6,936.22","6,887.48","6,905.92","6,905.92","1,942,210,000"
^IXIC,"Jan 11, 2019","6,947.46","6,975.65","6,933.60","6,971.48","6,971.48","2,066,500,000"
^IXIC,"Jan 10, 2019","6,908.65","6,991.37","6,877.08","6,986.07","6,986.07","2,179,080,000"
^IXIC,"Jan 09, 2019","6,923.06","6,985.22","6,899.56","6,957.08","6,957.08","2,422,590,000"
^IXIC,"Jan 08, 2019","6,893.44","6,909.58","6,795.86","6,897.00","6,897.00","2,380,290,000"
^IXIC,"Jan 07, 2019","6,757.53","6,855.60","6,741.40","6,823.47","6,823.47","2,507,550,000"
^IXIC,"Jan 04, 2019","6,567.14","6,760.69","6,554.24","6,738.86","6,738.86","2,579,550,000"
^IXIC,"Jan 03, 2019","6,584.77","6,600.21","6,457.13","6,463.50","6,463.50","2,607,290,000"
^IXIC,"Jan 02, 2019","6,506.91","6,693.71","6,506.88","6,665.94","6,665.94","2,261,800,000"
^IXIC,"Dec 31, 2018","6,649.52","6,659.96","6,570.06","6,635.28","6,635.28","2,098,560,000"
^IXIC,"Dec 28, 2018","6,616.79","6,684.18","6,529.22","6,584.52","6,584.52","2,199,090,000"
^IXIC,"Dec 27, 2018","6,457.19","6,583.01","6,336.97","6,579.49","6,579.49","2,415,870,000"
^IXIC,"Dec 26, 2018","6,257.86","6,555.53","6,214.34","6,554.36","6,554.36","2,558,940,000"
^IXIC,"Dec 24, 2018","6,278.49","6,355.18","6,190.17","6,192.92","6,192.92","1,647,270,000"
^IXIC,"Dec 21, 2018","6,573.49","6,586.68","6,304.63","6,332.99","6,332.99","4,534,120,000"
^IXIC,"Dec 20, 2018","6,607.76","6,666.20","6,447.91","6,528.41","6,528.41","3,258,090,000"
^IXIC,"Dec 19, 2018","6,777.59","6,868.86","6,586.50","6,636.83","6,636.83","2,899,950,000"
^IXIC,"Dec 18, 2018","6,809.82","6,847.27","6,733.71","6,783.91","6,783.91","2,595,400,000"
^IXIC,"Dec 17, 2018","6,886.46","6,931.81","6,710.01","6,753.73","6,753.73","2,665,240,000"
^IXIC,"Dec 14, 2018","6,986.37","7,027.17","6,898.99","6,910.66","6,910.66","2,200,510,000"
^IXIC,"Dec 13, 2018","7,135.28","7,154.64","7,034.82","7,070.33","7,070.33","2,143,520,000"
^IXIC,"Dec 12, 2018","7,127.00","7,197.29","7,096.56","7,098.31","7,098.31","2,412,300,000"
^IXIC,"Dec 11, 2018","7,121.66","7,129.83","6,983.01","7,031.83","7,031.83","2,246,060,000"
^IXIC,"Dec 10, 2018","6,959.63","7,047.62","6,878.99","7,020.52","7,020.52","2,367,560,000"
^IXIC,"Dec 07, 2018","7,163.49","7,205.37","6,945.27","6,969.25","6,969.25","2,475,160,000"
^IXIC,"Dec 06, 2018","7,017.05","7,189.52","6,984.34","7,188.26","7,188.26","2,833,870,000"
^IXIC,"Dec 04, 2018","7,407.95","7,421.11","7,150.11","7,158.43","7,158.43","2,635,810,000"
^IXIC,"Dec 03, 2018","7,486.13","7,486.51","7,392.22","7,441.51","7,441.51","2,621,020,000"
^IXIC,"Nov 30, 2018","7,279.30","7,332.79","7,255.68","7,330.54","7,330.54","2,542,820,000"
^IXIC,"Nov 29, 2018","7,267.37","7,319.96","7,217.69","7,273.08","7,273.08","1,983,460,000"
^IXIC,"Nov 28, 2018","7,135.08","7,292.71","7,090.98","7,291.59","7,291.59","2,390,260,000"
^IXIC,"Nov 27, 2018","7,041.23","7,105.14","7,014.36","7,082.70","7,082.70","2,067,360,000"
^IXIC,"Nov 26, 2018","7,026.50","7,083.93","7,003.12","7,081.85","7,081.85","2,011,180,000"
^IXIC,"Nov 23, 2018","6,919.52","6,987.89","6,919.16","6,938.98","6,938.98","958,950,000"
^IXIC,"Nov 21, 2018","6,985.51","7,029.93","6,951.62","6,972.25","6,972.25","1,858,050,000"
^IXIC,"Nov 20, 2018","6,867.43","6,994.75","6,830.76","6,908.82","6,908.82","2,664,950,000"
^IXIC,"Nov 19, 2018","7,217.24","7,224.12","7,011.40","7,028.48","7,028.48","2,354,020,000"
^IXIC,"Nov 16, 2018","7,193.60","7,274.86","7,171.70","7,247.87","7,247.87","2,438,260,000"
^IXIC,"Nov 15, 2018","7,112.83","7,274.26","7,072.36","7,259.03","7,259.03","2,508,720,000"
^IXIC,"Nov 14, 2018","7,265.39","7,285.57","7,101.17","7,136.39","7,136.39","2,540,220,000"
^IXIC,"Nov 13, 2018","7,230.69","7,319.12","7,182.86","7,200.87","7,200.87","2,343,940,000"
^IXIC,"Nov 12, 2018","7,364.05","7,371.09","7,193.77","7,200.87","7,200.87","2,289,070,000"
^IXIC,"Nov 09, 2018","7,468.51","7,474.34","7,349.48","7,406.90","7,406.90","2,418,490,000"
^IXIC,"Nov 08, 2018","7,544.17","7,566.93","7,499.71","7,530.88","7,530.88","2,462,430,000"
^IXIC,"Nov 07, 2018","7,446.09","7,572.93","7,435.87","7,570.75","7,570.75","2,677,530,000"
^IXIC,"Nov 06, 2018","7,326.07","7,400.64","7,320.89","7,375.96","7,375.96","2,285,680,000"
^IXIC,"Nov 05, 2018","7,344.08","7,349.23","7,255.88","7,328.85","7,328.85","2,166,470,000"
^IXIC,"Nov 02, 2018","7,424.02","7,466.53","7,298.68","7,356.99","7,356.99","2,889,910,000"
^IXIC,"Nov 01, 2018","7,327.82","7,435.88","7,286.50","7,434.06","7,434.06","2,708,880,000"
symbol,date,open,high,low,close,adjusted_close,volume
^IXIC,"Oct 30, 2018","7,017.87","7,166.84","7,001.48","7,161.65","7,161.65","2,681,310,000"
^IXIC,"Oct 29, 2018","7,272.42","7,295.61","6,922.83","7,050.29","7,050.29","2,689,550,000"
^IXIC,"Oct 26, 2018","7,125.18","7,283.32","7,057.00","7,167.21","7,167.21","2,964,780,000"
^IXIC,"Oct 25, 2018","7,197.49","7,364.82","7,178.54","7,318.34","7,318.34","2,741,810,000"
^IXIC,"Oct 24, 2018","7,423.21","7,435.69","7,099.00","7,108.40","7,108.40","2,935,550,000"
^IXIC,"Oct 23, 2018","7,328.55","7,472.58","7,260.13","7,437.54","7,437.54","2,735,820,000"
^IXIC,"Oct 22, 2018","7,486.74","7,520.54","7,424.74","7,468.63","7,468.63","2,282,400,000"
^IXIC,"Oct 19, 2018","7,530.16","7,582.89","7,428.30","7,449.03","7,449.03","2,532,220,000"
^IXIC,"Oct 18, 2018","7,616.47","7,616.86","7,452.46","7,485.14","7,485.14","2,545,950,000"
^IXIC,"Oct 17, 2018","7,669.26","7,670.49","7,563.09","7,642.70","7,642.70","2,364,720,000"
^IXIC,"Oct 16, 2018","7,501.78","7,658.14","7,493.44","7,645.49","7,645.49","2,623,300,000"
^IXIC,"Oct 15, 2018","7,473.33","7,500.93","7,400.07","7,430.74","7,430.74","2,148,850,000"
^IXIC,"Oct 12, 2018","7,507.84","7,516.69","7,368.33","7,496.89","7,496.89","2,650,290,000"
^IXIC,"Oct 11, 2018","7,388.07","7,493.21","7,274.04","7,329.06","7,329.06","3,139,290,000"
^IXIC,"Oct 10, 2018","7,694.08","7,701.20","7,420.56","7,422.05","7,422.05","3,077,330,000"
^IXIC,"Oct 09, 2018","7,728.51","7,799.75","7,718.95","7,738.02","7,738.02","2,459,040,000"
^IXIC,"Oct 08, 2018","7,747.10","7,797.32","7,654.84","7,735.95","7,735.95","2,239,640,000"
^IXIC,"Oct 05, 2018","7,874.76","7,902.67","7,715.97","7,788.45","7,788.45","2,672,900,000"
^IXIC,"Oct 04, 2018","7,993.33","7,997.17","7,833.16","7,879.51","7,879.51","3,284,550,000"
^IXIC,"Oct 03, 2018","8,034.65","8,053.93","8,012.03","8,025.09","8,025.09","3,057,330,000"
^IXIC,"Oct 02, 2018","8,024.47","8,054.15","7,983.99","7,999.55","7,999.55","2,391,370,000"
^IXIC,"Oct 01, 2018","8,091.50","8,107.38","8,019.77","8,037.30","8,037.30","2,283,230,000"
